,Provider_Name,NPI,Medicaid_EP_Hospital_Type,Specialty,Business_Street_Address,Business_City,Business_County,Business_ZIP_Code,Business_State_Territory,Program_Year,Payment_Year,Payment_Year_Number,Payment_Criteria__Medicaid_Only,Payee_Name,Payee_NPI,Disbursement_Amount,Total_Payments,Longitude,Latitude
14540,#,#,Physician,UNKNOWN,#,San Ysidro,San Diego,92173.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.047321,32.55894
14541,#,#,Physician,UNKNOWN,#,Van Nuys,Los Angeles,91411.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-118.451235,34.186628
14542,#,#,Dentist,UNKNOWN,#,Corning,Tehama,96021.0,California,2013.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-122.17771,39.92793
14543,#,#,Physician,UNKNOWN,#,Oakland,Alameda,94609.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-122.267631,37.83706
14544,#,#,Physician,OBSTETRICS/GYNECOLOGY,#,Palo Alto,Santa Clara,94304.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.175211,37.43622
14545,#,#,Dentist,UNKNOWN,#,Los Angeles,Los Angeles,90025.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.468201,34.04395
14546,#,#,Dentist,UNKNOWN,#,Sherman Oaks,Los Angeles,91423.0,California,2015.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.442091,34.14944
14547,#,#,Dentist,UNKNOWN,#,Auburn,Placer,95603.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-121.098821,38.93431
14548,#,#,Physician,UNKNOWN,#,Loma Linda,San Bernardino,92354.0,California,2015.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.253413,34.051039
14549,#,#,Nurse Practitioner,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
14550,#,#,Physician,UNKNOWN,#,Long Beach,Los Angeles,90815.0,California,2012.0,2014.0,1.0,AIU,#,#,-21250.0,21250.0,-118.12287,33.79332
14551,#,#,Physician,UNKNOWN,#,Fremont,Alameda,94538.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-121.979471,37.55839
14552,#,#,Dentist,UNKNOWN,#,West Covina,Los Angeles,91791.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.897911,34.072469
14553,#,#,Physician,FAMILY PRACTICE,#,Santa Rosa,Sonoma,95407.0,California,2015.0,2017.0,5.0,MU,#,#,8500.0,55250.0,-122.749221,38.42782
14554,#,#,Physician,INTERNAL MEDICINE,#,Ventura,Ventura,93003.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-119.251951,34.27648
14555,#,#,Dentist,UNKNOWN,#,Huntington Beach,Orange,92647.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-117.988351,33.70517
14556,#,#,Dentist,UNKNOWN,#,Saratoga,Santa Clara,95070.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.005941,37.28189
14557,#,#,Nurse Practitioner,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
14558,#,#,Nurse Practitioner,UNKNOWN,#,Compton,Los Angeles,90222.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.239621,33.91198
14559,#,#,Physician,UNKNOWN,#,El Monte,Los Angeles,91732.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.018961,34.08041
14560,#,#,Physician,PSYCHIATRY,#,San Luis Obispo,San Luis Obispo,93405.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-120.685901,35.25409
14561,#,#,Dentist,UNKNOWN,#,Montebello,Los Angeles,90640.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.109521,34.01003
14562,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-122.132641,38.00674
14563,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Coachella,Riverside,92236.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,29750.0,-116.185068,33.69248
14564,#,#,Physician,UNKNOWN,#,Brawley,Imperial,92227.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,46750.0,-115.528548,32.978571
14565,#,#,Physician,INTERNAL MEDICINE,#,Berkeley,Alameda,94704.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.263444,37.866589
14566,#,#,Physician,UNKNOWN,#,Porterville,Tulare,93257.0,California,2012.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-119.030551,36.06883
14567,#,#,Physician,UNKNOWN,#,SAN DIEGO,San Diego,92123.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-117.151331,32.7981
14568,#,#,Physician,UNKNOWN,#,SAN DIEGO,San Diego,92123.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-117.151331,32.7981
14569,#,#,Nurse Practitioner,UNKNOWN,#,Los Angeles,Los Angeles,90023.0,California,2016.0,2017.0,6.0,MU,#,#,8500.0,63750.0,-118.187731,34.02423
14570,#,#,Dentist,UNKNOWN,#,San Mateo,San Mateo,94402.0,California,2016.0,2016.0,1.0,AIU,#,#,0.0,21250.0,-122.302036,37.558994
14571,#,#,Dentist,UNKNOWN,#,Santa Ana,Orange,92706.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.869701,33.757614
14572,#,#,Physician,UNKNOWN,#,Porterville,Tulare,93257.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.799132,36.0268
14573,#,#,Physician,OBSTETRICS/GYNECOLOGY,#,National City,San Diego,91950.0,California,2015.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-117.082706,32.683689
14574,#,#,Dentist,UNKNOWN,#,Lake Elsinore,Riverside,92532.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.336181,33.69463
14575,#,#,Dentist,UNKNOWN,#,Oakland,Alameda,94601.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.226345,37.777877
14576,#,#,Physician,ORTHOPEDIC SURGERY,#,ORANGE,Orange,92868.0,California,2012.0,2015.0,2.0,MU,#,#,-8500.0,0.0,-117.876761,33.784787
14577,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-121.933911,37.31439
14578,#,#,Physician,PULMONARY DISEASE,#,San Francisco,San Francisco,94110.0,California,2015.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-122.405371,37.75529
14579,#,#,Physician,NEUROSURGERY,#,Colton,San Bernardino,92324.0,California,2012.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-117.324675,34.062031
14580,#,#,Dentist,UNKNOWN,#,Los Angeles,Los Angeles,90066.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.422378,33.997638
14581,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-122.132641,38.00674
14582,#,#,Physician,UNKNOWN,#,Orange,Orange,92868.0,California,2015.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-117.865551,33.78152
14583,#,#,Physician,UNKNOWN,#,LA Mesa,San Diego,91942.0,California,2015.0,2016.0,2.0,MU,#,#,0.0,29750.0,-117.007411,32.78384
14584,#,#,Nurse Practitioner,UNKNOWN,#,Ontario,San Bernardino,91762.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-117.651921,34.06789
14585,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90026.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.256601,34.08534
14586,#,#,Physician,PEDIATRIC MEDICINE,#,Los Angeles,Los Angeles,90028.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-118.329806,34.097958
14587,#,#,Nurse Practitioner,UNKNOWN,#,Los Angeles,Los Angeles,90010.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.306693,34.061734
14588,#,#,Physician,PEDIATRIC MEDICINE,#,LOS ANGELES,Los Angeles,90028.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
14589,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-121.933911,37.31439
14590,#,#,Nurse Practitioner,UNKNOWN,#,Thousand Oaks,Ventura,91320.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.906871,34.1848
14591,#,#,Physician,UNKNOWN,#,Roseville,Placer,95661.0,California,2015.0,2017.0,5.0,MU,#,#,5666.67,42500.35,-121.234971,38.74327
14592,#,#,Nurse Practitioner,UNKNOWN,#,Nevada City,Nevada,95959.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-121.036261,39.36501
14593,#,#,Physician,UNKNOWN,#,Stockton,San Joaquin,95202.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-121.287391,37.96654
14594,#,#,Physician,PEDIATRIC MEDICINE,#,Los Angeles,Los Angeles,90028.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
14595,#,#,Physician,ALLERGY/IMMUNOLOGY,#,Orange,Orange,92868.0,California,2015.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.865551,33.78152
14596,#,#,Physician,UNKNOWN,#,Roseville,Placer,95661.0,California,2016.0,2017.0,1.0,MU,#,#,14166.67,14166.67,-121.234971,38.74327
14597,#,#,Dentist,UNKNOWN,#,Paradise,Butte,95969.0,California,2016.0,2017.0,1.0,AIU,#,#,42500.0,21250.0,-121.604741,39.76304
14598,#,#,Physician,INTERNAL MEDICINE,#,Monrovia,Los Angeles,91016.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-118.010241,34.13724
14599,#,#,Physician,GENERAL PRACTICE,#,Happy Camp,Siskiyou,96039.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-123.379881,41.79159
14600,#,#,Physician,FAMILY PRACTICE,#,French Camp,San Joaquin,95231.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-121.282211,37.88655
14601,#,#,Physician,INTERNAL MEDICINE,#,San Jose,Santa Clara,95128.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-121.931631,37.32448
14602,#,#,Physician,UNKNOWN,#,Lynwood,Los Angeles,90262.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-118.207341,33.93579
14603,#,#,Physician,UNKNOWN,#,Los Alamitos,Orange,90720.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-118.065731,33.80347
14604,#,#,Physician,HEMATOLOGY/ONCOLOGY,#,San Francisco,San Francisco,94110.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
14605,#,#,Physician,GENERAL PRACTICE,#,Richmond,Contra Costa,94804.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.356521,37.92558
14606,#,#,Dentist,UNKNOWN,#,Fresno,Fresno,93703.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-119.790021,36.77652
14607,#,#,Dentist,UNKNOWN,#,Highland,San Bernardino,92346.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.1954,34.121525
14608,#,#,Physician,NEUROSURGERY,#,San Francisco,San Francisco,94110.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
14609,#,#,Dentist,UNKNOWN,#,Kingsburg,Fresno,93631.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-119.555441,36.51085
14610,#,#,Physician,PSYCHIATRY,#,San Francisco,San Francisco,94102.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-122.418342,37.778437
14611,#,#,Dentist,UNKNOWN,#,Inglewood,Los Angeles,90301.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.344971,33.95949
14612,#,#,Physician,OPTOMETRY,#,North Hollywood,Los Angeles,91605.0,California,2014.0,2015.0,2.0,MU,#,#,8500.0,29750.0,-118.413825,34.194221
14613,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,San Pablo,Contra Costa,94806.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.338741,37.95412
14614,#,#,Dentist,UNKNOWN,#,Fort Bragg,Mendocino,95437.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-123.803141,39.43048
14615,#,#,Dentist,UNKNOWN,#,huntington park,Los Angeles,90255.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.225214,33.973661
14616,#,#,Nurse Practitioner,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
14617,#,#,Physician,INTERNAL MEDICINE,#,San Francisco,San Francisco,94110.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
14618,#,#,Physician,UNKNOWN,#,Santa Rosa,Sonoma,95407.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.749221,38.42782
14619,#,#,Physician,UNKNOWN,#,Fresno,Fresno,93720.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-119.739991,36.83923
14620,#,#,Dentist,UNKNOWN,#,Orange,Orange,92868.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.867453,33.779297
14621,#,#,Physician,PEDIATRIC MEDICINE,#,Riverside,Riverside,92503.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-117.438361,33.92558
14622,#,#,Physician,UNKNOWN,#,Montebello,Los Angeles,90640.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-118.098695,34.015617
14623,#,#,Physician,UNKNOWN,#,Countain Valley,Orange,92708.0,California,2017.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-117.933461,33.71485
14624,#,#,Physician,UNKNOWN,#,Palm Springs,Riverside,92262.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-116.542536,33.837592
14625,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,San Jose,Santa Clara,95128.0,California,2014.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-121.933911,37.31439
14626,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-121.933911,37.31439
14627,#,#,Dentist,UNKNOWN,#,Orange,Orange,92868.0,California,2015.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-117.867453,33.779297
14628,#,#,Nurse Practitioner,UNKNOWN,#,Bell Gardens,Los Angeles,90201.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-118.163988,33.973974
14629,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90010.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.306693,34.061734
14630,#,#,Physician,UNKNOWN,#,Colton,San Bernardino,92324.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.350971,34.07316
14631,#,#,Certified Nurse - Midwife,UNKNOWN,#,Long Beach,Los Angeles,90815.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,29750.0,-118.108411,33.80976
14632,#,#,Nurse Practitioner,UNKNOWN,#,Concord,Contra Costa,94520.0,California,2017.0,2018.0,4.0,MU,#,#,8500.0,46750.0,-122.035001,37.97903
14633,#,#,Nurse Practitioner,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
14634,#,#,Physician,ORTHOPEDIC SURGERY,#,Ventura,Ventura,93003.0,California,2016.0,2017.0,5.0,MU,#,#,8500.0,55250.0,-119.251951,34.27648
14635,#,#,Physician,CARDIOVASCULAR DISEASE (CARDIOLOGY),#,TORRANCE,Los Angeles,90502.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.294551,33.83154
14636,#,#,Nurse Practitioner,UNKNOWN,#,Torrance,Los Angeles,90502.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.294551,33.83154
14637,#,#,Nurse Practitioner,UNKNOWN,#,Torrance,Los Angeles,90502.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.294551,33.83154
14638,#,#,Physician,UNKNOWN,#,San Diego,San Diego,92113.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-117.146861,32.70123
14639,#,#,Physician,UNKNOWN,#,Sylmar,Los Angeles,91342.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.445531,34.32593
14640,#,#,Physician,OBSTETRICS/GYNECOLOGY,#,daly city,San Mateo,94015.0,California,2015.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-122.473851,37.6809
14641,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90048.0,California,2014.0,2015.0,2.0,MU,#,#,8500.0,29750.0,-118.373481,34.07632
14642,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,San Francisco,San Francisco,94110.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
14643,#,#,Dentist,UNKNOWN,#,PANORAMA CITY,Los Angeles,91402.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.449181,34.22046
14644,#,#,Physician,UNKNOWN,#,Orange,Orange,92868.0,California,2014.0,2017.0,2.0,MU,#,#,8500.0,38250.0,-117.876761,33.784787
14645,#,#,Physician,FAMILY PRACTICE,#,Oroville,Butte,95966.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-121.551459,39.501707
14646,#,#,Dentist,UNKNOWN,#,PERRIS,Riverside,92571.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.224351,33.81044
14647,#,#,Dentist,UNKNOWN,#,North Hollywood,Los Angeles,91605.0,California,2015.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-118.413825,34.194221
14648,#,#,Nurse Practitioner,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2014.0,2015.0,2.0,MU,#,#,8500.0,29750.0,-122.405371,37.75529
14649,#,#,Dentist,UNKNOWN,#,South Gate,Los Angeles,90280.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.193681,33.94256
14650,#,#,Dentist,UNKNOWN,#,Spring Valley,San Diego,91977.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.009841,32.71533
14651,#,#,Dentist,UNKNOWN,#,San Jose,Santa Clara,95116.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-121.862791,37.35617
14652,#,#,Physician,UNKNOWN,#,Delano,Kern,93215.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-119.240231,35.76199
14653,#,#,Nurse Practitioner,UNKNOWN,#,Guerneville,Sonoma,95446.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.999155,38.50249
14654,#,#,Dentist,UNKNOWN,#,San Bernardino,San Bernardino,92407.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.28504,34.166411
14655,#,#,Dentist,UNKNOWN,#,Montclair,San Bernardino,91763.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.692791,34.06275
14656,#,#,Nurse Practitioner,UNKNOWN,#,Torrance,Los Angeles,90502.0,California,2015.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-118.294551,33.83154
14657,#,#,Nurse Practitioner,UNKNOWN,#,Palo Alto,Santa Clara,94304.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-122.175211,37.43622
14658,#,#,Certified Nurse - Midwife,CERTIFIED NURSE MIDWIFE,#,Los Angeles,Los Angeles,90007.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.28525,34.029357
14659,#,#,Physician,INTERNAL MEDICINE,#,Orange,Orange,92868.0,California,2012.0,2015.0,1.0,MU,#,#,-21250.0,0.0,-117.888661,33.78874
14660,#,#,Dentist,UNKNOWN,#,Arcadia,Los Angeles,91006.0,California,2015.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.029581,34.1513
14661,#,#,Dentist,UNKNOWN,#,Santa Clarita,Los Angeles,91351.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.490202,34.421084
14662,#,#,Dentist,UNKNOWN,#,SAN JOSE,Santa Clara,95127.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-121.828771,37.36445
14663,#,#,Dentist,UNKNOWN,#,Bakersfield,Kern,93305.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.979721,35.39719
14664,#,#,Physician,DIAGNOSTIC RADIOLOGY,#,Placerville,El Dorado,95667.0,California,2013.0,2014.0,1.0,MU,#,#,21250.0,21250.0,-120.791331,38.72469
14665,#,#,Physician,FAMILY PRACTICE,#,Paradise,Butte,95969.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-121.570931,39.75679
14666,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
14667,#,#,Physician,UNKNOWN,#,Madera,Madera,93636.0,California,2015.0,2017.0,2.0,MU,#,#,8500.0,38250.0,-119.800101,36.88435
14668,#,#,Physician,UNKNOWN,#,Oakland,Alameda,94601.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.22464,37.780079
14669,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-122.132641,38.00674
14670,#,#,Dentist,UNKNOWN,#,Orange,Orange,92868.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.867453,33.779297
14671,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
14672,#,#,Physician,UNKNOWN,#,Torrance,Los Angeles,90502.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.294551,33.83154
14673,#,#,Doctor of Optometry,UNKNOWN,#,san mateo,San Mateo,94403.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.299071,37.53113
14674,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
14675,#,#,Dentist,UNKNOWN,#,Los Angeles,Los Angeles,90019.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.319321,34.047198
14676,#,#,Dentist,UNKNOWN,#,San Diego,San Diego,92154.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.042771,32.573047
14677,#,#,Physician,UNKNOWN,#,Earlimart,Tulare,93219.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-119.271408,35.884344
14678,#,#,Physician,UNKNOWN,#,San Diego,San Diego,92113.0,California,2014.0,2015.0,2.0,MU,#,#,8500.0,29750.0,-117.113408,32.694953
14679,#,#,Doctor of Optometry,UNKNOWN,#,Stockton,San Joaquin,95210.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-121.300531,38.01587
14680,#,#,Doctor of Optometry,UNKNOWN,#,Oakland,Alameda,94602.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.231231,37.7989
14681,#,#,Physician,UNKNOWN,#,Moreno Valley,Riverside,92555.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-117.195861,33.9117
14682,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2014.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
14683,#,#,Physician,UNKNOWN,#,Long Beach,Los Angeles,90806.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.193401,33.80004
14684,#,#,Physician,UNKNOWN,#,Petaluma,Sonoma,94954.0,California,2015.0,2017.0,3.0,MU,#,#,8500.0,46750.0,-122.660401,38.26843
14685,#,#,Dentist,UNKNOWN,#,Montebello,Los Angeles,90640.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.109521,34.01003
14686,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Madera,Madera,93637.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-120.045721,36.94435
14687,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2017.0,2018.0,4.0,MU,#,#,8500.0,46750.0,-122.132641,38.00674
14688,#,#,Physician,UNKNOWN,#,Compton,Los Angeles,90222.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.239621,33.91198
14689,#,#,Nurse Practitioner,UNKNOWN,#,Los Angeles,Los Angeles,90007.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-118.275701,34.02354
14690,#,#,Physician,UNKNOWN,#,Modesto,Stanislaus,95354.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-121.005521,37.63926
14691,#,#,Dentist,UNKNOWN,#,LOS ANGELES,Los Angeles,90015.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.264951,34.03525
14692,#,#,Physician,UNKNOWN,#,Redlands,San Bernardino,92374.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.182399,34.079347
14693,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90010.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.306693,34.061734
14694,#,#,Nurse Practitioner,UNKNOWN,#,Delano,Kern,93215.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-119.245341,35.77201
14695,#,#,Physician,UNKNOWN,#,Oakland,Alameda,94601.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-122.22464,37.780079
14696,#,#,Physician,UNKNOWN,#,Bakersfield,Kern,93306.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.969811,35.38221
14697,#,#,Physician,UNKNOWN,#,SAN DIEGO,San Diego,92123.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-117.151331,32.7981
14698,#,#,Physician,PEDIATRIC MEDICINE,#,Bakersfield,Kern,93301.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-119.018181,35.37351
14699,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90047.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.309281,33.97348
14700,#,#,Physician,UNKNOWN,#,Los Gatos,Santa Clara,95032.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-121.957021,37.2479
